Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by OCCP - 2 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default summation","Persons Place of Usual Residence"

"Counting","LGA (UR)","OCCP - 2 Digit Level","Count",
"Persons Place of Usual Residence","Quilpie (S)","Design, Engineering, Science and Transport Professionals",4
"Persons Place of Usual Residence","Quilpie (S)","Education Professionals",17
"Persons Place of Usual Residence","Quilpie (S)","Health Professionals",14
"Persons Place of Usual Residence","Quilpie (S)","ICT Professionals",0
"Persons Place of Usual Residence","Quilpie (S)","Legal, Social and Welfare Professionals",0
"Persons Place of Usual Residence","Quilpie (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Quilpie (S)","Engineering, ICT and Science Technicians",0
"Persons Place of Usual Residence","Quilpie (S)","Automotive and Engineering Trades Workers",16
"Persons Place of Usual Residence","Quilpie (S)","Construction Trades Workers",7
"Persons Place of Usual Residence","Quilpie (S)","Electrotechnology and Telecommunications Trades Workers",9
"Persons Place of Usual Residence","Quilpie (S)","Food Trades Workers",13
"Persons Place of Usual Residence","Quilpie (S)","Skilled Animal and Horticultural Workers",0
"Persons Place of Usual Residence","Quilpie (S)","Other Technicians and Trades Workers",0
"Persons Place of Usual Residence","Quilpie (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Quilpie (S)","Health and Welfare Support Workers",6
"Persons Place of Usual Residence","Quilpie (S)","Carers and Aides",17
"Persons Place of Usual Residence","Quilpie (S)","Hospitality Workers",8
"Persons Place of Usual Residence","Quilpie (S)","Protective Service Workers",0
"Persons Place of Usual Residence","Quilpie (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Quilpie (S)","Office Managers and Program Administrators",4
"Persons Place of Usual Residence","Quilpie (S)","Personal Assistants and Secretaries",0
"Persons Place of Usual Residence","Quilpie (S)","General Clerical Workers",11
"Persons Place of Usual Residence","Quilpie (S)","Inquiry Clerks and Receptionists",3
"Persons Place of Usual Residence","Quilpie (S)","Numerical Clerks",8
"Persons Place of Usual Residence","Quilpie (S)","Clerical and Office Support Workers",7
"Persons Place of Usual Residence","Quilpie (S)","Other Clerical and Administrative Workers",11
"Persons Place of Usual Residence","Quilpie (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Quilpie (S)","Sales Representatives and Agents",7
"Persons Place of Usual Residence","Quilpie (S)","Sales Assistants and Salespersons",8
"Persons Place of Usual Residence","Quilpie (S)","Sales Support Workers",0
"Persons Place of Usual Residence","Quilpie (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Quilpie (S)","Machine and Stationary Plant Operators",0
"Persons Place of Usual Residence","Quilpie (S)","Mobile Plant Operators",15
"Persons Place of Usual Residence","Quilpie (S)","Road and Rail Drivers",31
"Persons Place of Usual Residence","Quilpie (S)","Storepersons",0
"Persons Place of Usual Residence","Quilpie (S)","Labourers, nfd",4
"Persons Place of Usual Residence","Quilpie (S)","Cleaners and Laundry Workers",17
"Persons Place of Usual Residence","Quilpie (S)","Construction and Mining Labourers",6
"Persons Place of Usual Residence","Quilpie (S)","Factory Process Workers",0
"Persons Place of Usual Residence","Quilpie (S)","Farm, Forestry and Garden Workers",47
"Persons Place of Usual Residence","Quilpie (S)","Food Preparation Assistants",4
"Persons Place of Usual Residence","Quilpie (S)","Other Labourers",4
"Persons Place of Usual Residence","Quilpie (S)","Sports and Personal Service Workers",9
"Persons Place of Usual Residence","Quilpie (S)","Total",442
"Persons Place of Usual Residence","Pormpuraaw (S)","Managers, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Chief Executives, General Managers and Legislators",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Farmers and Farm Managers",10
"Persons Place of Usual Residence","Pormpuraaw (S)","Specialist Managers",6
"Persons Place of Usual Residence","Pormpuraaw (S)","Hospitality, Retail and Service Managers",11
"Persons Place of Usual Residence","Pormpuraaw (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Arts and Media Professionals",8
"Persons Place of Usual Residence","Pormpuraaw (S)","Business, Human Resource and Marketing Professionals",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Design, Engineering, Science and Transport Professionals",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Education Professionals",3
"Persons Place of Usual Residence","Pormpuraaw (S)","Health Professionals",3
"Persons Place of Usual Residence","Pormpuraaw (S)","ICT Professionals",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Legal, Social and Welfare Professionals",9
"Persons Place of Usual Residence","Pormpuraaw (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Engineering, ICT and Science Technicians",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Automotive and Engineering Trades Workers",5
"Persons Place of Usual Residence","Pormpuraaw (S)","Construction Trades Workers",7
"Persons Place of Usual Residence","Pormpuraaw (S)","Electrotechnology and Telecommunications Trades Workers",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Food Trades Workers",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Skilled Animal and Horticultural Workers",3
"Persons Place of Usual Residence","Pormpuraaw (S)","Other Technicians and Trades Workers",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Health and Welfare Support Workers",5
"Persons Place of Usual Residence","Pormpuraaw (S)","Carers and Aides",29
"Persons Place of Usual Residence","Pormpuraaw (S)","Hospitality Workers",5
"Persons Place of Usual Residence","Pormpuraaw (S)","Protective Service Workers",9
"Persons Place of Usual Residence","Pormpuraaw (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Office Managers and Program Administrators",3
"Persons Place of Usual Residence","Pormpuraaw (S)","Personal Assistants and Secretaries",0
"Persons Place of Usual Residence","Pormpuraaw (S)","General Clerical Workers",8
"Persons Place of Usual Residence","Pormpuraaw (S)","Inquiry Clerks and Receptionists",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Numerical Clerks",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Clerical and Office Support Workers",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Other Clerical and Administrative Workers",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Sales Representatives and Agents",3
"Persons Place of Usual Residence","Pormpuraaw (S)","Sales Assistants and Salespersons",3
"Persons Place of Usual Residence","Pormpuraaw (S)","Sales Support Workers",5
"Persons Place of Usual Residence","Pormpuraaw (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Machine and Stationary Plant Operators",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Mobile Plant Operators",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Road and Rail Drivers",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Storepersons",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Labourers, nfd",5
"Persons Place of Usual Residence","Pormpuraaw (S)","Cleaners and Laundry Workers",11
"Persons Place of Usual Residence","Pormpuraaw (S)","Construction and Mining Labourers",4
"Persons Place of Usual Residence","Pormpuraaw (S)","Factory Process Workers",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Farm, Forestry and Garden Workers",5
"Persons Place of Usual Residence","Pormpuraaw (S)","Food Preparation Assistants",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Other Labourers",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Sports and Personal Service Workers",0
"Persons Place of Usual Residence","Pormpuraaw (S)","Total",205
"Persons Place of Usual Residence","Paroo (S)","Managers, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Chief Executives, General Managers and Legislators",5
"Persons Place of Usual Residence","Paroo (S)","Farmers and Farm Managers",174
"Persons Place of Usual Residence","Paroo (S)","Specialist Managers",21
"Persons Place of Usual Residence","Paroo (S)","Hospitality, Retail and Service Managers",38
"Persons Place of Usual Residence","Paroo (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Arts and Media Professionals",5
"Persons Place of Usual Residence","Paroo (S)","Business, Human Resource and Marketing Professionals",17
"Persons Place of Usual Residence","Paroo (S)","Design, Engineering, Science and Transport Professionals",9
"Persons Place of Usual Residence","Paroo (S)","Education Professionals",35
"Persons Place of Usual Residence","Paroo (S)","Health Professionals",13
"Persons Place of Usual Residence","Paroo (S)","ICT Professionals",0
"Persons Place of Usual Residence","Paroo (S)","Legal, Social and Welfare Professionals",13
"Persons Place of Usual Residence","Paroo (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Engineering, ICT and Science Technicians",0
"Persons Place of Usual Residence","Paroo (S)","Automotive and Engineering Trades Workers",25
"Persons Place of Usual Residence","Paroo (S)","Construction Trades Workers",9
"Persons Place of Usual Residence","Paroo (S)","Electrotechnology and Telecommunications Trades Workers",11
"Persons Place of Usual Residence","Paroo (S)","Food Trades Workers",16
"Persons Place of Usual Residence","Paroo (S)","Skilled Animal and Horticultural Workers",12
"Persons Place of Usual Residence","Paroo (S)","Other Technicians and Trades Workers",11
"Persons Place of Usual Residence","Paroo (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Health and Welfare Support Workers",11
"Persons Place of Usual Residence","Paroo (S)","Carers and Aides",40
"Persons Place of Usual Residence","Paroo (S)","Hospitality Workers",3
"Persons Place of Usual Residence","Paroo (S)","Protective Service Workers",11
"Persons Place of Usual Residence","Paroo (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Office Managers and Program Administrators",11
"Persons Place of Usual Residence","Paroo (S)","Personal Assistants and Secretaries",9
"Persons Place of Usual Residence","Paroo (S)","General Clerical Workers",12
"Persons Place of Usual Residence","Paroo (S)","Inquiry Clerks and Receptionists",8
"Persons Place of Usual Residence","Paroo (S)","Numerical Clerks",14
"Persons Place of Usual Residence","Paroo (S)","Clerical and Office Support Workers",10
"Persons Place of Usual Residence","Paroo (S)","Other Clerical and Administrative Workers",4
"Persons Place of Usual Residence","Paroo (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Sales Representatives and Agents",0
"Persons Place of Usual Residence","Paroo (S)","Sales Assistants and Salespersons",27
"Persons Place of Usual Residence","Paroo (S)","Sales Support Workers",6
"Persons Place of Usual Residence","Paroo (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Paroo (S)","Machine and Stationary Plant Operators",5
"Persons Place of Usual Residence","Paroo (S)","Mobile Plant Operators",11
"Persons Place of Usual Residence","Paroo (S)","Road and Rail Drivers",20
"Persons Place of Usual Residence","Paroo (S)","Storepersons",0
"Persons Place of Usual Residence","Paroo (S)","Labourers, nfd",4
"Persons Place of Usual Residence","Paroo (S)","Cleaners and Laundry Workers",19
"Persons Place of Usual Residence","Paroo (S)","Construction and Mining Labourers",12
"Persons Place of Usual Residence","Paroo (S)","Factory Process Workers",0
"Persons Place of Usual Residence","Paroo (S)","Farm, Forestry and Garden Workers",37
"Persons Place of Usual Residence","Paroo (S)","Food Preparation Assistants",5
